Taxon	H18676	1417.16	H19192	602.16	H18266	H18112	H19465A	1153.13	H19457A	1303.15	H657.17	H19259	1331.14	H19521A	H18788A	H192472A	1553.15	H19485A	H18398	950.13	H18910	1066.13	H18442	1069.14	H19142	H15.17	H617.17	H18362	888.16	1637.15	H19497A	H18128	1388.15	725.16	H18421	H18696	1134.15	H18388	1624.12	1093.13	H18786A	H13.17	250.16	H420.17	H18816	H658.17	H456.17	1097.16	H18199	H18122	1017.16	H17666A	H17432A	H694.17	H18689A	505.16	H19368	945.13	1045.16	H18828	125.13	172.14	100.16	783.16	H321.17	H18183	1095.16	H1866.18	H19261	H19556A	H18223	H18433	1948.15	856.16	727.16	H470.17	1714.14	H18108	H18598	H315.17	H1892.18	H18335	1659.14	788.16	H18.38	H19238	1529.16	421.13
Bacteria;Firmicutes;Clostridia;Clostridiales	7166.0	22217.0	27464.0	27395.0	29160.0	3482.0	6820.0	16515.0	7214.0	11733.0	2652.0	54074.0	6485.0	23257.0	6696.0	10444.0	35871.0	15963.0	32158.0	14565.0	17706.0	4886.0	13921.0	22297.0	15246.0	4817.0	8574.0	22618.0	5847.0	27638.0	20220.0	8310.0	25913.0	15828.0	42006.0	10778.0	23107.0	14186.0	17665.0	14477.0	6059.0	12213.0	37134.0	13160.0	8644.0	3969.0	14710.0	15805.0	41285.0	21104.0	30819.0	10749.0	2747.0	10091.0	17246.0	33696.0	35348.0	26125.0	31709.0	19153.0	11348.0	3134.0	10615.0	21707.0	6010.0	3552.0	34486.0	5836.0	34660.0	22365.0	35199.0	11921.0	17306.0	22417.0	2558.0	13759.0	17819.0	6027.0	20146.0	4668.0	16524.0	14265.0	39161.0	25159.0	3798.0	6337.0	23909.0	8358.0
Bacteria;Firmicutes;Clostridia;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	0.0	0.0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales	363.0	1080.0	1140.0	653.0	1682.0	398.0	477.0	924.0	277.0	325.0	77.0	1740.0	365.0	426.0	138.0	1.0	1732.0	765.0	1633.0	1250.0	537.0	84.0	618.0	1044.0	677.0	619.0	49.0	457.0	450.0	897.0	1326.0	167.0	1507.0	1583.0	365.0	601.0	1133.0	775.0	729.0	380.0	302.0	788.0	1225.0	812.0	1270.0	299.0	422.0	806.0	1005.0	738.0	975.0	233.0	202.0	359.0	87.0	1192.0	992.0	736.0	1305.0	579.0	813.0	189.0	466.0	807.0	267.0	170.0	1254.0	202.0	932.0	977.0	357.0	677.0	790.0	763.0	223.0	757.0	718.0	63.0	676.0	840.0	371.0	376.0	2440.0	1723.0	21.0	751.0	1081.0	699.0
Bacteria;Firmicutes;Negativicutes;Selenomonadales	8646.0	2486.0	6980.0	1986.0	1350.0	3346.0	2209.0	5098.0	1283.0	6201.0	903.0	2504.0	978.0	3771.0	931.0	515.0	1487.0	3281.0	3806.0	5397.0	710.0	18428.0	5546.0	7330.0	4981.0	1440.0	1168.0	2251.0	10503.0	1413.0	4221.0	3694.0	2529.0	7069.0	2605.0	3790.0	1895.0	3686.0	6786.0	1093.0	9619.0	4418.0	2406.0	2436.0	796.0	1924.0	4097.0	2665.0	2774.0	4636.0	3766.0	3896.0	3119.0	3851.0	2817.0	2274.0	3726.0	4554.0	2008.0	1413.0	4761.0	53486.0	4531.0	5674.0	6664.0	1002.0	1810.0	914.0	4464.0	2361.0	3290.0	1063.0	4364.0	10169.0	38715.0	820.0	6303.0	1489.0	777.0	32085.0	5090.0	3557.0	2241.0	6498.0	6045.0	2704.0	2825.0	8349.0
Bacteria;Firmicutes;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	116.0	0.0	146.0	0.0	2.0	140.0	3.0	432.0	0.0	0.0	3.0	3.0	151.0	0.0	40.0	0.0	143.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	277.0	80.0	0.0	0.0	696.0	453.0	0.0	194.0	0.0	0.0	242.0	2.0	0.0	83.0	126.0	1.0	0.0	0.0	0.0	0.0	0.0	291.0	0.0	12.0	356.0	0.0	97.0	0.0	2.0	1.0	2.0	0.0	2.0	0.0	1.0	98.0	167.0	186.0	0.0	209.0	298.0	61.0	0.0	71.0	14.0	0.0	0.0	1.0	64.0	0.0	88.0	0.0	0.0	55.0	0.0
Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	197.0	42.0	19.0	6.0	24.0	0.0	19.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	20.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	593.0	0.0	0.0	2.0	0.0	32.0	0.0	2.0	0.0	0.0	530.0	1.0	0.0	6.0	310.0	0.0	17.0	26.0	0.0	12.0	4.0	3.0	0.0	1.0	0.0	94.0	0.0	0.0	0.0	33.0	0.0	1.0	5.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	14.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Gemmatimonadetes;Gemmatimonadetes;Other	123.0	0.0	1.0	0.0	0.0	0.0	226.0	158.0	490.0	50.0	0.0	4.0	643.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	17.0	181.0	0.0	6.0	0.0	0.0	96.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	117.0	0.0	704.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	47.0	94.0	0.0	60.0	109.0	0.0	9.0	0.0	0.0	0.0	0.0	4.0	326.0	0.0	0.0	1.0	0.0	16.0	0.0	19.0	0.0	0.0	7.0	19.0	78.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	178.0	0.0	0.0	211.0	0.0
Bacteria;Nitrospirae;Nitrospira;Nitrospirales	0.0	0.0	0.0	0.0	0.0	0.0	289.0	0.0	2.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	186.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Other;Other;Other	0.0	173.0	1.0	351.0	548.0	0.0	410.0	428.0	133.0	268.0	24.0	5.0	13.0	5.0	613.0	395.0	59.0	47.0	308.0	24.0	40.0	75.0	305.0	444.0	493.0	0.0	411.0	70.0	0.0	103.0	309.0	0.0	0.0	359.0	5.0	0.0	0.0	1.0	47.0	357.0	9.0	452.0	4.0	100.0	3.0	0.0	775.0	504.0	18.0	82.0	0.0	43.0	303.0	177.0	9.0	103.0	13.0	250.0	134.0	90.0	0.0	4.0	141.0	0.0	7.0	313.0	0.0	127.0	4.0	9.0	111.0	47.0	247.0	0.0	37.0	213.0	1.0	791.0	220.0	0.0	938.0	0.0	197.0	9.0	0.0	0.0	195.0	821.0
Bacteria;Planctomycetes;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113.0	0.0	0.0	173.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Planctomycetes;Unclassified;Planctomycetales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	258.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales	1917.0	4601.0	1076.0	772.0	4023.0	1498.0	4531.0	1319.0	2374.0	1863.0	231.0	10.0	128.0	1794.0	4431.0	3510.0	350.0	4057.0	2116.0	3061.0	1952.0	1643.0	1141.0	2032.0	1738.0	805.0	1745.0	778.0	1146.0	632.0	2744.0	1271.0	1298.0	2170.0	882.0	825.0	977.0	1184.0	2202.0	1967.0	149.0	2096.0	183.0	2007.0	679.0	3594.0	2915.0	3108.0	626.0	2037.0	805.0	3029.0	2277.0	2216.0	1418.0	430.0	63.0	1020.0	446.0	1353.0	3977.0	152.0	5081.0	1430.0	5421.0	4229.0	404.0	3761.0	110.0	1683.0	1399.0	1744.0	1875.0	1403.0	515.0	4161.0	905.0	2644.0	3203.0	201.0	5550.0	2175.0	3505.0	1105.0	3151.0	2341.0	1451.0	3776.0
Bacteria;Proteobacteria;Alphaproteobacteria;Other	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	228.0	0.0	0.0	0.0	104.0	0.0	0.0	11.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	207.0	0.0	14.0	0.0	21.0	0.0	18.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	1.0	93.0	0.0	0.0	0.0	1.0	78.0	0.0	0.0	1.0	0.0	80.0	1.0	0.0	8.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;Parvularculales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales	1385.0	3491.0	2828.0	1673.0	2903.0	9002.0	5039.0	1338.0	1869.0	2278.0	21320.0	167.0	970.0	2077.0	7907.0	3733.0	464.0	2028.0	1802.0	2348.0	3630.0	1939.0	858.0	1839.0	1688.0	841.0	3902.0	1685.0	1829.0	856.0	1698.0	1507.0	1543.0	2635.0	862.0	2327.0	1525.0	1516.0	2112.0	2990.0	1490.0	8791.0	420.0	3170.0	3388.0	4955.0	2715.0	3130.0	384.0	2442.0	1192.0	2016.0	2450.0	2339.0	2199.0	762.0	174.0	1541.0	469.0	1381.0	4043.0	155.0	3129.0	1379.0	2702.0	5987.0	283.0	1734.0	115.0	1932.0	3012.0	2802.0	1935.0	2085.0	493.0	5068.0	967.0	7387.0	2926.0	588.0	3019.0	1046.0	3459.0	1365.0	1986.0	2193.0	1619.0	4221.0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales	758.0	52.0	108.0	34.0	369.0	131.0	0.0	126.0	3.0	356.0	0.0	3.0	1555.0	6.0	552.0	0.0	42.0	0.0	7.0	180.0	112.0	0.0	0.0	29.0	88.0	389.0	143.0	22.0	14.0	2.0	410.0	0.0	36.0	125.0	0.0	103.0	0.0	222.0	124.0	637.0	3938.0	57.0	1.0	198.0	3.0	0.0	316.0	466.0	22.0	343.0	151.0	62.0	0.0	182.0	714.0	56.0	88.0	253.0	8.0	9.0	0.0	5.0	137.0	550.0	0.0	0.0	0.0	4281.0	89.0	91.0	4.0	513.0	23.0	450.0	1.0	162.0	0.0	2.0	0.0	0.0	2.0	431.0	0.0	205.0	354.0	184.0	0.0	32.0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales	0.0	0.0	2.0	39.0	0.0	40.0	184.0	5.0	0.0	0.0	0.0	0.0	6.0	38.0	4.0	6.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	31.0	3.0	0.0	0.0	99.0	10.0	318.0	0.0	0.0	0.0	0.0	20.0	63.0	26.0	0.0	0.0	0.0	12.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	1.0	0.0	0.0	61.0	115.0	0.0	2.0	15.0	14.0	0.0	74.0	25.0	187.0	152.0	0.0	0.0	16.0	280.0	0.0	3.0	29.0	0.0	23.0	0.0	6.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	336.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales	0.0	0.0	0.0	1.0	251.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	2.0	0.0	7.0	2.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	181.0	36.0	0.0	0.0	0.0	47.0	3.0	0.0	0.0	1.0	48.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	7.0	0.0	244.0	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales	8713.0	7886.0	11760.0	5818.0	9248.0	20300.0	11457.0	7405.0	11649.0	10882.0	27159.0	143.0	671.0	5247.0	14376.0	10625.0	1017.0	6434.0	4691.0	7225.0	7873.0	4373.0	5149.0	5296.0	9798.0	2590.0	21152.0	4895.0	8474.0	3531.0	8011.0	9070.0	2721.0	4203.0	2481.0	9055.0	3847.0	8057.0	6874.0	8125.0	619.0	8809.0	961.0	7128.0	25397.0	17951.0	9943.0	8841.0	1307.0	7893.0	3425.0	11759.0	14315.0	8111.0	2959.0	3249.0	301.0	3604.0	1339.0	6678.0	10756.0	342.0	6962.0	3825.0	17903.0	16858.0	2948.0	4315.0	374.0	5524.0	5416.0	10085.0	2764.0	6809.0	1441.0	10921.0	5240.0	17401.0	10129.0	2355.0	8510.0	12616.0	4067.0	5548.0	15644.0	15618.0	4742.0	6449.0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales	5543.0	5342.0	4525.0	2060.0	5763.0	4299.0	11469.0	4115.0	7653.0	5978.0	539.0	263.0	16419.0	3650.0	5055.0	3852.0	898.0	3313.0	2700.0	4229.0	9371.0	3048.0	3705.0	2441.0	7734.0	1589.0	8605.0	3021.0	5096.0	3182.0	3884.0	6670.0	3082.0	3082.0	2446.0	5692.0	2182.0	6479.0	3552.0	16593.0	8103.0	7108.0	477.0	4869.0	5756.0	7915.0	6859.0	4278.0	1027.0	4978.0	1618.0	5422.0	6808.0	7177.0	2334.0	2506.0	417.0	2512.0	1483.0	4316.0	7858.0	507.0	5161.0	3680.0	6444.0	9577.0	1326.0	3477.0	360.0	4451.0	3205.0	7365.0	2825.0	3694.0	1379.0	6785.0	1742.0	11298.0	6297.0	1742.0	3746.0	6637.0	4263.0	2517.0	10322.0	8361.0	3613.0	4761.0
Bacteria;Proteobacteria;Betaproteobacteria;Hydrogenophilales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales	364.0	123.0	579.0	288.0	679.0	34.0	99.0	520.0	721.0	585.0	111.0	2.0	4.0	502.0	990.0	656.0	43.0	259.0	285.0	415.0	1029.0	127.0	107.0	413.0	618.0	302.0	1662.0	309.0	820.0	81.0	146.0	126.0	41.0	147.0	228.0	190.0	129.0	244.0	274.0	307.0	63.0	475.0	78.0	314.0	889.0	432.0	1398.0	556.0	40.0	543.0	184.0	397.0	609.0	396.0	230.0	201.0	19.0	186.0	137.0	588.0	102.0	35.0	265.0	363.0	1484.0	1042.0	83.0	124.0	21.0	222.0	91.0	798.0	198.0	594.0	169.0	950.0	319.0	1585.0	928.0	277.0	200.0	306.0	158.0	280.0	281.0	1628.0	364.0	1126.0
Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales	0.0	32.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	128.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	440.0	0.0	0.0	0.0	230.0	0.0	5.0	0.0	31.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	92.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0
Bacteria;Proteobacteria;Betaproteobacteria;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	344.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	155.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	251.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales	53.0	113.0	2.0	39.0	0.0	0.0	401.0	0.0	0.0	0.0	1.0	0.0	2.0	33.0	0.0	0.0	0.0	0.0	46.0	0.0	99.0	0.0	0.0	27.0	176.0	0.0	0.0	0.0	29.0	0.0	0.0	35.0	0.0	0.0	0.0	137.0	0.0	0.0	95.0	0.0	3.0	0.0	26.0	21.0	0.0	0.0	0.0	220.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	13.0	1.0	120.0	0.0	0.0	11.0	219.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	267.0	5.0	171.0	0.0	199.0	0.0	0.0	0.0	0.0	0.0	1.0	1176.0	163.0	14.0	0.0
Bacteria;Proteobacteria;Betaproteobacteria;Unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales	92.0	594.0	269.0	171.0	858.0	195.0	876.0	459.0	80.0	136.0	0.0	0.0	21.0	629.0	143.0	160.0	17.0	108.0	147.0	24.0	619.0	169.0	71.0	150.0	219.0	192.0	127.0	5.0	157.0	0.0	15.0	333.0	110.0	143.0	28.0	64.0	247.0	504.0	112.0	947.0	29.0	1.0	48.0	149.0	183.0	1395.0	284.0	252.0	94.0	93.0	86.0	187.0	105.0	263.0	338.0	37.0	0.0	70.0	31.0	2.0	453.0	0.0	365.0	295.0	0.0	1186.0	149.0	76.0	10.0	357.0	351.0	55.0	146.0	28.0	8.0	316.0	0.0	422.0	120.0	0.0	247.0	23.0	81.0	70.0	244.0	137.0	81.0	208.0
Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales	370.0	2.0	0.0	19.0	0.0	3.0	2.0	28.0	28.0	49.0	80.0	57.0	11.0	46.0	3.0	1.0	1.0	6.0	2.0	143.0	2.0	14.0	8.0	181.0	5.0	22.0	1.0	3.0	37.0	1.0	0.0	0.0	16.0	19.0	6.0	70.0	144.0	0.0	119.0	0.0	105.0	0.0	6.0	28.0	3.0	0.0	1.0	125.0	2.0	0.0	27.0	1.0	0.0	181.0	25.0	0.0	44.0	142.0	1.0	1.0	1.0	643.0	0.0	178.0	0.0	1.0	0.0	1.0	71.0	23.0	0.0	0.0	121.0	52.0	1031.0	2.0	94.0	2.0	2.0	247.0	225.0	0.0	3.0	49.0	388.0	2.0	0.0	39.0
Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales	215.0	423.0	95.0	16.0	53.0	329.0	78.0	145.0	358.0	214.0	12.0	0.0	2.0	85.0	523.0	0.0	59.0	210.0	14.0	261.0	137.0	339.0	240.0	44.0	0.0	161.0	749.0	9.0	280.0	7.0	0.0	25.0	0.0	0.0	80.0	162.0	296.0	34.0	77.0	475.0	27.0	30.0	2.0	18.0	16.0	325.0	297.0	33.0	103.0	406.0	240.0	179.0	80.0	220.0	78.0	116.0	6.0	50.0	0.0	59.0	10.0	6.0	0.0	146.0	785.0	326.0	0.0	113.0	36.0	33.0	39.0	2.0	170.0	101.0	15.0	203.0	1.0	192.0	67.0	3.0	0.0	10.0	136.0	0.0	0.0	303.0	197.0	0.0
Bacteria;Proteobacteria;Deltaproteobacteria;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
