Taxon	H18676	1417.16	H19192	602.16	H18266	H18112	H19465A	1153.13	H19457A	1303.15	H657.17	H19259	1331.14	H19521A	H18788A	H192472A	1553.15	H19485A	H18398	950.13	H18910	1066.13	H18442	1069.14	H19142	H15.17	H617.17	H18362	888.16	1637.15	H19497A	H18128	1388.15	725.16	H18421	H18696	1134.15	H18388	1624.12	1093.13	H18786A	H13.17	250.16	H420.17	H18816	H658.17	H456.17	1097.16	H18199	H18122	1017.16	H17666A	H17432A	H694.17	H18689A	505.16	H19368	945.13	1045.16	H18828	125.13	172.14	100.16	783.16	H321.17	H18183	1095.16	H1866.18	H19261	H19556A	H18223	H18433	1948.15	856.16	727.16	H470.17	1714.14	H18108	H18598	H315.17	H1892.18	H18335	1659.14	788.16	H18.38	H19238	1529.16	421.13
Bacteria;Actinobacteria;Actinobacteria;Unclassified;Sporichthyaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteria;Actinobacteria;Unclassified;Streptomycetaceae	0.0	33.0	0.0	0.0	192.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	1198.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	24.0	26.0	0.0	0.0	0.0	112.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	287.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0
Bacteria;Actinobacteria;Actinobacteria;Unclassified;Streptosporangiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	232.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteria;Actinobacteria;Unclassified;Thermomonosporaceae	0.0	81.0	3.0	0.0	0.0	0.0	344.0	368.0	0.0	316.0	0.0	6.0	913.0	131.0	0.0	0.0	97.0	1.0	98.0	0.0	0.0	0.0	31.0	49.0	0.0	2777.0	0.0	0.0	0.0	2.0	75.0	0.0	29.0	73.0	0.0	0.0	0.0	0.0	57.0	0.0	1546.0	62.0	0.0	240.0	0.0	0.0	0.0	221.0	0.0	0.0	87.0	0.0	0.0	264.0	353.0	0.0	1.0	1.0	0.0	57.0	0.0	9.0	1.0	28.0	0.0	33.0	0.0	3.0	74.0	82.0	0.0	7.0	122.0	3.0	83.0	0.0	20.0	183.0	0.0	0.0	1.0	0.0	2732.0	31.0	0.0	0.0	0.0	0.0
Bacteria;Armatimonadetes;Other;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae	1250.0	2498.0	2922.0	1517.0	1230.0	7794.0	1240.0	2396.0	231.0	1821.0	5626.0	7775.0	717.0	2195.0	356.0	573.0	2874.0	2298.0	1991.0	2516.0	1447.0	706.0	1136.0	1654.0	1404.0	469.0	643.0	606.0	924.0	2203.0	3776.0	381.0	3139.0	2666.0	1379.0	406.0	3414.0	3543.0	2106.0	510.0	898.0	958.0	3520.0	2052.0	956.0	231.0	870.0	1854.0	2135.0	918.0	2256.0	449.0	53.0	1029.0	349.0	4146.0	5819.0	2206.0	2613.0	1973.0	2007.0	2864.0	1548.0	2181.0	1154.0	38.0	3641.0	545.0	5719.0	1787.0	1102.0	1618.0	2512.0	4210.0	3325.0	984.0	1276.0	186.0	317.0	3494.0	967.0	884.0	2835.0	2701.0	225.0	752.0	2426.0	795.0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Other	1.0	0.0	1.0	0.0	1.0	10.0	41.0	2.0	0.0	0.0	9.0	17.0	7.0	142.0	1.0	193.0	1.0	0.0	0.0	1.0	0.0	111.0	1.0	2.0	0.0	35.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	49.0	0.0	0.0	0.0	116.0	2.0	6.0	34.0	0.0	1.0	141.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	15.0	2.0	6.0	0.0	1.0	1.0	0.0	106.0	1.0	1.0	0.0	0.0	3.0	2.0	1.0	0.0	21.0	0.0	68.0	0.0	0.0	5.0	0.0	2.0	0.0	20.0	39.0	0.0	0.0	0.0	2.0	1.0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae	194.0	134.0	0.0	205.0	0.0	4.0	10.0	360.0	1.0	64.0	172.0	830.0	25.0	99.0	2.0	1.0	46.0	520.0	27.0	155.0	0.0	283.0	101.0	182.0	0.0	7.0	130.0	0.0	365.0	72.0	520.0	1.0	120.0	202.0	104.0	45.0	126.0	106.0	118.0	22.0	224.0	28.0	81.0	97.0	7.0	0.0	1063.0	141.0	21.0	0.0	349.0	26.0	0.0	3.0	323.0	586.0	438.0	478.0	158.0	80.0	41.0	177.0	25.0	375.0	286.0	0.0	159.0	41.0	628.0	169.0	10.0	89.0	185.0	541.0	254.0	0.0	149.0	0.0	0.0	400.0	407.0	169.0	188.0	282.0	3.0	0.0	47.0	2.0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae	4221.0	1211.0	2186.0	688.0	882.0	608.0	2095.0	3748.0	785.0	2543.0	137.0	2478.0	701.0	2441.0	485.0	10.0	585.0	3381.0	545.0	633.0	351.0	15575.0	3005.0	2413.0	3095.0	1288.0	0.0	346.0	1554.0	537.0	750.0	1068.0	1465.0	4180.0	1334.0	1328.0	2272.0	648.0	4375.0	1462.0	6067.0	687.0	238.0	2661.0	355.0	289.0	2042.0	2380.0	766.0	711.0	754.0	730.0	562.0	1907.0	484.0	375.0	3491.0	2705.0	391.0	2220.0	2049.0	1611.0	2581.0	2050.0	3103.0	179.0	530.0	735.0	6146.0	1423.0	1514.0	1536.0	6079.0	1712.0	6030.0	1230.0	4717.0	934.0	242.0	5181.0	1063.0	1190.0	68.0	2002.0	686.0	1701.0	629.0	577.0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae	0.0	0.0	0.0	19.0	0.0	37.0	0.0	251.0	0.0	0.0	0.0	934.0	16.0	117.0	35.0	1.0	82.0	4.0	4.0	38.0	0.0	0.0	113.0	230.0	46.0	3.0	0.0	3.0	203.0	0.0	58.0	157.0	18.0	557.0	51.0	0.0	363.0	69.0	381.0	3.0	76.0	33.0	29.0	20.0	1.0	0.0	300.0	9.0	0.0	0.0	375.0	0.0	0.0	0.0	13.0	356.0	595.0	301.0	121.0	503.0	0.0	64.0	313.0	370.0	0.0	1.0	148.0	0.0	484.0	72.0	45.0	0.0	586.0	313.0	45.0	2.0	433.0	1.0	1.0	6.0	2.0	522.0	172.0	275.0	0.0	0.0	55.0	0.0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	248.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae	60.0	0.0	1.0	0.0	0.0	18.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	228.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	350.0	0.0	166.0	0.0	0.0	0.0	132.0	0.0	19.0	1.0	0.0	37.0	2.0	0.0	37.0	0.0	0.0	181.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	40.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	7.0	0.0	0.0	90.0	0.0	5.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Flammeovirgaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	206.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Cryomorphaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	259.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae	39.0	438.0	18.0	0.0	177.0	558.0	542.0	107.0	168.0	287.0	40.0	2.0	2059.0	2.0	118.0	0.0	29.0	112.0	146.0	21.0	0.0	212.0	6.0	83.0	197.0	207.0	145.0	117.0	0.0	39.0	188.0	34.0	36.0	144.0	0.0	90.0	8.0	0.0	38.0	307.0	319.0	224.0	10.0	0.0	321.0	0.0	153.0	59.0	17.0	71.0	0.0	157.0	272.0	36.0	77.0	38.0	6.0	112.0	1.0	0.0	175.0	1.0	76.0	30.0	185.0	689.0	36.0	1130.0	0.0	109.0	394.0	797.0	291.0	93.0	0.0	0.0	0.0	612.0	0.0	0.0	1120.0	0.0	254.0	156.0	1045.0	0.0	155.0	24.0
Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	137.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae	158.0	198.0	0.0	13.0	0.0	0.0	1.0	439.0	415.0	323.0	2.0	2.0	31036.0	2.0	129.0	0.0	16.0	3.0	12.0	0.0	0.0	57.0	106.0	77.0	0.0	291.0	460.0	0.0	94.0	133.0	2.0	245.0	0.0	316.0	182.0	0.0	0.0	55.0	264.0	209.0	9286.0	1.0	5.0	298.0	0.0	0.0	0.0	145.0	73.0	93.0	45.0	0.0	0.0	215.0	1334.0	46.0	456.0	416.0	0.0	0.0	0.0	0.0	366.0	199.0	0.0	430.0	0.0	306.0	53.0	0.0	332.0	72.0	26.0	32.0	5.0	0.0	3.0	0.0	0.0	0.0	2.0	157.0	43.0	200.0	0.0	282.0	0.0	192.0
Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Unclassified	104.0	85.0	1.0	240.0	16.0	5.0	142.0	0.0	64.0	858.0	105.0	2.0	14.0	0.0	507.0	330.0	4.0	296.0	1.0	369.0	0.0	71.0	71.0	165.0	334.0	131.0	202.0	17.0	107.0	203.0	474.0	61.0	0.0	5.0	28.0	266.0	93.0	419.0	33.0	237.0	5.0	125.0	0.0	312.0	241.0	127.0	231.0	37.0	109.0	1.0	0.0	324.0	762.0	161.0	18.0	2.0	1.0	227.0	13.0	1076.0	0.0	4.0	114.0	5.0	1.0	219.0	23.0	0.0	0.0	199.0	119.0	234.0	25.0	25.0	106.0	118.0	168.0	179.0	1243.0	0.0	101.0	139.0	366.0	276.0	116.0	209.0	198.0	0.0
Bacteria;Chlamydiae;Unclassified;Chlamydiales;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
Bacteria;Chlamydiae;Unclassified;Chlamydiales;Parachlamydiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Chlamydiae;Unclassified;Chlamydiales;Simkaniaceae	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0
Bacteria;Chlorobi;Chlorobia;Chlorobiales;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	225.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Chlorobi;Other;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	468.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	9.0	0.0	0.0	0.0	0.0	114.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Chloroflexi;Caldilineae;Caldilineales;Caldilineaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Chloroflexaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Chloroflexi;Chloroflexia;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0
Bacteria;Chloroflexi;Other;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	475.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0
Bacteria;Chloroflexi;Thermomicrobia;Other;Other	0.0	0.0	556.0	0.0	0.0	0.0	0.0	128.0	0.0	0.0	0.0	2.0	15.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	178.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	26.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	80.0	0.0	0.0	0.0	8.0	56.0	0.0	0.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	298.0	259.0
Bacteria;Chloroflexi;Thermomicrobia;Sphaerobacterales;Sphaerobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1008.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	182.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	171.0	0.0	1140.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	178.0	62.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0
Bacteria;Chloroflexi;Unclassified;Unclassified;Unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Cyanobacteria;Other;Other;Other	1294.0	511.0	510.0	521.0	835.0	98.0	1406.0	0.0	457.0	132.0	140.0	0.0	43.0	314.0	32.0	1090.0	170.0	1158.0	0.0	601.0	204.0	168.0	11545.0	72.0	33.0	533.0	216.0	7945.0	110.0	329.0	9.0	582.0	1370.0	1109.0	79.0	614.0	970.0	789.0	485.0	328.0	223.0	69.0	23.0	1993.0	216.0	0.0	322.0	201.0	60.0	1058.0	324.0	1.0	1375.0	3.0	236.0	11.0	4.0	51.0	71.0	1595.0	247.0	0.0	229.0	248.0	41.0	964.0	72.0	594.0	99.0	126.0	115.0	611.0	373.0	282.0	0.0	111.0	267.0	542.0	46.0	5.0	0.0	157.0	0.0	607.0	4807.0	0.0	4136.0	83.0
Bacteria;Cyanobacteria;Unclassified;Unclassified;Unclassified	0.0	0.0	115.0	89.0	0.0	0.0	487.0	0.0	0.0	303.0	0.0	4.0	0.0	4.0	184.0	190.0	12.0	181.0	2.0	35.0	0.0	213.0	0.0	3.0	77.0	8.0	0.0	190.0	7.0	0.0	384.0	174.0	783.0	0.0	139.0	427.0	112.0	47.0	331.0	43.0	3.0	70.0	16.0	1.0	0.0	0.0	32.0	68.0	32.0	1.0	11.0	0.0	120.0	1.0	51.0	0.0	6.0	63.0	34.0	141.0	0.0	0.0	125.0	94.0	13.0	1.0	0.0	1.0	9.0	179.0	0.0	15.0	0.0	500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	322.0	0.0	12.0
